DBN,Borough,Borough_Cnt,District,School_Num,School,Grade,Year,Category,Headcount,Lvl_1_Cnt,Lvl_1_Pct,Lvl_2_Cnt,Lvl_2_Pct,Lvl_3_Cnt,Lvl_3_Pct,Lvl_4_Cnt,Lvl_4_Pct,Lvl_Pass_Cnt,Lvl_Pass_Pct
01M184,MANHATTAN,808324,1,184,P.S. 184M SHUANG WEN,6,2014,All Students,347,1,2.5,8,20,8,20,23,57.5,31,77.5
01M184,MANHATTAN,808324,1,184,P.S. 184M SHUANG WEN,6,2015,All Students,341,2,3.3,8,13.1,17,27.9,34,55.7,51,83.6
01M184,MANHATTAN,808324,1,184,P.S. 184M SHUANG WEN,6,2016,All Students,340,4,4.9,14,17.1,21,25.6,43,52.4,64,78
01M184,MANHATTAN,808324,1,184,P.S. 184M SHUANG WEN,7,2013,All Students,341,2,3.4,11,18.6,24,40.7,22,37.3,46,78
01M184,MANHATTAN,808324,1,184,P.S. 184M SHUANG WEN,7,2014,All Students,347,1,1.7,4,6.8,22,37.3,32,54.2,54,91.5
01M184,MANHATTAN,808324,1,184,P.S. 184M SHUANG WEN,7,2015,All Students,340,4,11.1,4,11.1,8,22.2,20,55.6,28,77.8
01M184,MANHATTAN,808324,1,184,P.S. 184M SHUANG WEN,7,2016,All Students,341,6,8.3,15,20.8,15,20.8,36,50,51,70.8
01M184,MANHATTAN,808324,1,184,P.S. 184M SHUANG WEN,8,2013,All Students,354,0,0,5,9.1,20,36.4,30,54.5,50,90.9
01M184,MANHATTAN,808324,1,184,P.S. 184M SHUANG WEN,8,2014,All Students,355,1,1.7,4,6.8,22,37.3,32,54.2,54,91.5
01M184,MANHATTAN,808324,1,184,P.S. 184M SHUANG WEN,8,2015,All Students,360,0,0,4,7.1,13,23.2,39,69.6,52,92.9
01M184,MANHATTAN,808324,1,184,P.S. 184M SHUANG WEN,8,2016,All Students,349,4,8.3,6,12.5,10,20.8,28,58.3,38,79.2
01M188,MANHATTAN,808324,1,188,P.S. 188 THE ISLAND SCHOOL,3,2013,All Students,279,18,39.1,25,54.3,3,6.5,0,0,3,6.5
01M188,MANHATTAN,808324,1,188,P.S. 188 THE ISLAND SCHOOL,3,2014,All Students,289,20,41.7,16,33.3,9,18.8,3,6.3,12,25
01M188,MANHATTAN,808324,1,188,P.S. 188 THE ISLAND SCHOOL,3,2015,All Students,295,14,36.8,11,28.9,9,23.7,4,10.5,13,34.2
01M188,MANHATTAN,808324,1,188,P.S. 188 THE ISLAND SCHOOL,3,2016,All Students,289,18,45,14,35,7,17.5,1,2.5,8,20
01M188,MANHATTAN,808324,1,188,P.S. 188 THE ISLAND SCHOOL,4,2013,All Students,274,20,51.3,15,38.5,4,10.3,0,0,4,10.3
01M188,MANHATTAN,808324,1,188,P.S. 188 THE ISLAND SCHOOL,4,2014,All Students,279,23,47.9,20,41.7,5,10.4,0,0,5,10.4
01M188,MANHATTAN,808324,1,188,P.S. 188 THE ISLAND SCHOOL,4,2015,All Students,280,25,51,18,36.7,6,12.2,0,0,6,12.2
01M188,MANHATTAN,808324,1,188,P.S. 188 THE ISLAND SCHOOL,4,2016,All Students,284,17,44.7,12,31.6,6,15.8,3,7.9,9,23.7
01M188,MANHATTAN,808324,1,188,P.S. 188 THE ISLAND SCHOOL,5,2013,All Students,260,30,81.1,6,16.2,1,2.7,0,0,1,2.7
01M188,MANHATTAN,808324,1,188,P.S. 188 THE ISLAND SCHOOL,5,2014,All Students,276,27,60,16,35.6,2,4.4,0,0,2,4.4
01M188,MANHATTAN,808324,1,188,P.S. 188 THE ISLAND SCHOOL,5,2015,All Students,287,25,51,12,24.5,10,20.4,2,4.1,12,24.5
01M188,MANHATTAN,808324,1,188,P.S. 188 THE ISLAND SCHOOL,5,2016,All Students,291,24,48,17,34,9,18,0,0,9,18
01M188,MANHATTAN,808324,1,188,P.S. 188 THE ISLAND SCHOOL,6,2013,All Students,287,26,42.6,24,39.3,5,8.2,6,9.8,11,18
01M188,MANHATTAN,808324,1,188,P.S. 188 THE ISLAND SCHOOL,6,2014,All Students,295,12,26.1,21,45.7,7,15.2,6,13,13,28.3
01M188,MANHATTAN,808324,1,188,P.S. 188 THE ISLAND SCHOOL,6,2015,All Students,286,19,36.5,26,50,6,11.5,1,1.9,7,13.5
01M188,MANHATTAN,808324,1,188,P.S. 188 THE ISLAND SCHOOL,6,2016,All Students,313,6,11.8,26,51,5,9.8,14,27.5,19,37.3
01M188,MANHATTAN,808324,1,188,P.S. 188 THE ISLAND SCHOOL,7,2013,All Students,278,41,63.1,20,30.8,3,4.6,1,1.5,4,6.2
01M188,MANHATTAN,808324,1,188,P.S. 188 THE ISLAND SCHOOL,7,2014,All Students,287,37,56.9,20,30.8,7,10.8,1,1.5,8,12.3
01M188,MANHATTAN,808324,1,188,P.S. 188 THE ISLAND SCHOOL,7,2015,All Students,294,26,45.6,27,47.4,3,5.3,1,1.8,4,7
01M188,MANHATTAN,808324,1,188,P.S. 188 THE ISLAND SCHOOL,7,2016,All Students,295,17,31.5,32,59.3,4,7.4,1,1.9,5,9.3
01M188,MANHATTAN,808324,1,188,P.S. 188 THE ISLAND SCHOOL,8,2013,All Students,290,22,37.3,28,47.5,6,10.2,3,5.1,9,15.3
01M188,MANHATTAN,808324,1,188,P.S. 188 THE ISLAND SCHOOL,8,2014,All Students,294,18,30.5,34,57.6,5,8.5,2,3.4,7,11.9
01M188,MANHATTAN,808324,1,188,P.S. 188 THE ISLAND SCHOOL,8,2015,All Students,299,16,26.2,30,49.2,13,21.3,2,3.3,15,24.6
01M188,MANHATTAN,808324,1,188,P.S. 188 THE ISLAND SCHOOL,8,2016,All Students,302,11,22,26,52,10,20,3,6,13,26
01M292,MANHATTAN,808324,1,292,ORCHARD COLLEGIATE ACADEMY,6,2013,All Students,261,13,72.2,4,22.2,1,5.6,0,0,1,5.6
01M292,MANHATTAN,808324,1,292,ORCHARD COLLEGIATE ACADEMY,6,2014,All Students,263,8,66.7,4,33.3,0,0,0,0,0,0
01M292,MANHATTAN,808324,1,292,ORCHARD COLLEGIATE ACADEMY,6,2015,All Students,246,11,91.7,1,8.3,0,0,0,0,0,0
01M292,MANHATTAN,808324,1,292,ORCHARD COLLEGIATE ACADEMY,7,2013,All Students,260,24,88.9,2,7.4,0,0,1,3.7,1,3.7
01M292,MANHATTAN,808324,1,292,ORCHARD COLLEGIATE ACADEMY,7,2014,All Students,264,14,77.8,3,16.7,1,5.6,0,0,1,5.6
01M292,MANHATTAN,808324,1,292,ORCHARD COLLEGIATE ACADEMY,7,2015,All Students,260,10,90.9,1,9.1,0,0,0,0,0,0
01M292,MANHATTAN,808324,1,292,ORCHARD COLLEGIATE ACADEMY,7,2016,All Students,275,7,70,3,30,0,0,0,0,0,0
01M292,MANHATTAN,808324,1,292,ORCHARD COLLEGIATE ACADEMY,8,2013,All Students,244,25,83.3,3,10,2,6.7,0,0,2,6.7
01M292,MANHATTAN,808324,1,292,ORCHARD COLLEGIATE ACADEMY,8,2014,All Students,257,22,81.5,4,14.8,1,3.7,0,0,1,3.7
01M292,MANHATTAN,808324,1,292,ORCHARD COLLEGIATE ACADEMY,8,2015,All Students,263,10,71.4,3,21.4,1,7.1,0,0,1,7.1
01M292,MANHATTAN,808324,1,292,ORCHARD COLLEGIATE ACADEMY,8,2016,All Students,249,8,80,2,20,0,0,0,0,0,0
01M301,MANHATTAN,808324,1,301,"TECHNOLOGY, ARTS, AND SCIENCES STUDIO",6,2013,All Students,269,31,67.4,14,30.4,1,2.2,0,0,1,2.2
01M301,MANHATTAN,808324,1,301,"TECHNOLOGY, ARTS, AND SCIENCES STUDIO",6,2014,All Students,268,29,67.4,12,27.9,2,4.7,0,0,2,4.7
01M301,MANHATTAN,808324,1,301,"TECHNOLOGY, ARTS, AND SCIENCES STUDIO",6,2015,All Students,268,30,66.7,12,26.7,3,6.7,0,0,3,6.7
01M301,MANHATTAN,808324,1,301,"TECHNOLOGY, ARTS, AND SCIENCES STUDIO",6,2016,All Students,277,23,51.1,16,35.6,3,6.7,3,6.7,6,13.3
01M301,MANHATTAN,808324,1,301,"TECHNOLOGY, ARTS, AND SCIENCES STUDIO",7,2013,All Students,285,34,59.6,18,31.6,5,8.8,0,0,5,8.8
01M301,MANHATTAN,808324,1,301,"TECHNOLOGY, ARTS, AND SCIENCES STUDIO",7,2014,All Students,271,39,83,6,12.8,2,4.3,0,0,2,4.3
01M301,MANHATTAN,808324,1,301,"TECHNOLOGY, ARTS, AND SCIENCES STUDIO",7,2015,All Students,282,30,68.2,10,22.7,3,6.8,1,2.3,4,9.1
01M301,MANHATTAN,808324,1,301,"TECHNOLOGY, ARTS, AND SCIENCES STUDIO",7,2016,All Students,268,32,69.6,11,23.9,3,6.5,0,0,3,6.5
01M301,MANHATTAN,808324,1,301,"TECHNOLOGY, ARTS, AND SCIENCES STUDIO",8,2013,All Students,287,15,39.5,17,44.7,6,15.8,0,0,6,15.8
01M301,MANHATTAN,808324,1,301,"TECHNOLOGY, ARTS, AND SCIENCES STUDIO",8,2014,All Students,290,24,45.3,19,35.8,8,15.1,2,3.8,10,18.9
01M301,MANHATTAN,808324,1,301,"TECHNOLOGY, ARTS, AND SCIENCES STUDIO",8,2015,All Students,270,36,76.6,11,23.4,0,0,0,0,0,0
01M301,MANHATTAN,808324,1,301,"TECHNOLOGY, ARTS, AND SCIENCES STUDIO",8,2016,All Students,262,36,76.6,9,19.1,1,2.1,1,2.1,2,4.3
01M315,MANHATTAN,808324,1,315,THE EAST VILLAGE COMMUNITY SCHOOL,3,2013,All Students,295,13,35.1,13,35.1,6,16.2,5,13.5,11,29.7
01M315,MANHATTAN,808324,1,315,THE EAST VILLAGE COMMUNITY SCHOOL,3,2014,All Students,316,6,23.1,1,3.8,10,38.5,9,34.6,19,73.1
01M315,MANHATTAN,808324,1,315,THE EAST VILLAGE COMMUNITY SCHOOL,3,2015,All Students,321,4,11.8,7,20.6,14,41.2,9,26.5,23,67.6
01M315,MANHATTAN,808324,1,315,THE EAST VILLAGE COMMUNITY SCHOOL,3,2016,All Students,350,2,5.7,4,11.4,6,17.1,23,65.7,29,82.9
01M315,MANHATTAN,808324,1,315,THE EAST VILLAGE COMMUNITY SCHOOL,4,2013,All Students,328,1,6.3,5,31.3,3,18.8,7,43.8,10,62.5
01M315,MANHATTAN,808324,1,315,THE EAST VILLAGE COMMUNITY SCHOOL,4,2014,All Students,322,10,28.6,4,11.4,10,28.6,11,31.4,21,60
01M315,MANHATTAN,808324,1,315,THE EAST VILLAGE COMMUNITY SCHOOL,4,2015,All Students,310,3,16.7,5,27.8,8,44.4,2,11.1,10,55.6
01M315,MANHATTAN,808324,1,315,THE EAST VILLAGE COMMUNITY SCHOOL,4,2016,All Students,310,7,22.6,8,25.8,9,29,7,22.6,16,51.6
01M315,MANHATTAN,808324,1,315,THE EAST VILLAGE COMMUNITY SCHOOL,5,2013,All Students,315,5,20.8,8,33.3,8,33.3,3,12.5,11,45.8
01M315,MANHATTAN,808324,1,315,THE EAST VILLAGE COMMUNITY SCHOOL,5,2014,All Students,338,2,14.3,1,7.1,5,35.7,6,42.9,11,78.6
01M315,MANHATTAN,808324,1,315,THE EAST VILLAGE COMMUNITY SCHOOL,5,2015,All Students,336,4,15.4,4,15.4,5,19.2,13,50,18,69.2
01M315,MANHATTAN,808324,1,315,THE EAST VILLAGE COMMUNITY SCHOOL,5,2016,All Students,317,5,27.8,2,11.1,6,33.3,5,27.8,11,61.1
01M332,MANHATTAN,808324,1,332,UNIVERSITY NEIGHBORHOOD MIDDLE SCHOOL,6,2013,All Students,280,17,58.6,7,24.1,3,10.3,2,6.9,5,17.2
01M332,MANHATTAN,808324,1,332,UNIVERSITY NEIGHBORHOOD MIDDLE SCHOOL,6,2014,All Students,273,13,56.5,7,30.4,3,13,0,0,3,13
01M332,MANHATTAN,808324,1,332,UNIVERSITY NEIGHBORHOOD MIDDLE SCHOOL,6,2015,All Students,269,17,65.4,6,23.1,2,7.7,1,3.8,3,11.5
01M332,MANHATTAN,808324,1,332,UNIVERSITY NEIGHBORHOOD MIDDLE SCHOOL,6,2016,All Students,285,19,51.4,12,32.4,2,5.4,4,10.8,6,16.2
01M332,MANHATTAN,808324,1,332,UNIVERSITY NEIGHBORHOOD MIDDLE SCHOOL,7,2013,All Students,271,27,62.8,14,32.6,2,4.7,0,0,2,4.7
01M332,MANHATTAN,808324,1,332,UNIVERSITY NEIGHBORHOOD MIDDLE SCHOOL,7,2014,All Students,282,17,65.4,5,19.2,3,11.5,1,3.8,4,15.4
01M332,MANHATTAN,808324,1,332,UNIVERSITY NEIGHBORHOOD MIDDLE SCHOOL,7,2015,All Students,278,17,60.7,10,35.7,1,3.6,0,0,1,3.6
01M332,MANHATTAN,808324,1,332,UNIVERSITY NEIGHBORHOOD MIDDLE SCHOOL,7,2016,All Students,273,20,71.4,8,28.6,0,0,0,0,0,0
01M332,MANHATTAN,808324,1,332,UNIVERSITY NEIGHBORHOOD MIDDLE SCHOOL,8,2013,All Students,274,19,63.3,10,33.3,1,3.3,0,0,1,3.3
01M332,MANHATTAN,808324,1,332,UNIVERSITY NEIGHBORHOOD MIDDLE SCHOOL,8,2014,All Students,274,29,63,9,19.6,7,15.2,1,2.2,8,17.4
01M332,MANHATTAN,808324,1,332,UNIVERSITY NEIGHBORHOOD MIDDLE SCHOOL,8,2015,All Students,283,16,57.1,5,17.9,5,17.9,2,7.1,7,25
01M332,MANHATTAN,808324,1,332,UNIVERSITY NEIGHBORHOOD MIDDLE SCHOOL,8,2016,All Students,255,23,76.7,6,20,0,0,1,3.3,1,3.3
01M345,MANHATTAN,808324,1,345,"COLLABORATIVE ACADEMY OF SCIENCE, TECHNOLOGY, & LANGUAGE-ARTS EDUCATION",6,2013,All Students,290,25,38.5,31,47.7,6,9.2,3,4.6,9,13.8
01M345,MANHATTAN,808324,1,345,"COLLABORATIVE ACADEMY OF SCIENCE, TECHNOLOGY, & LANGUAGE-ARTS EDUCATION",6,2014,All Students,294,7,28,11,44,5,20,2,8,7,28
01M345,MANHATTAN,808324,1,345,"COLLABORATIVE ACADEMY OF SCIENCE, TECHNOLOGY, & LANGUAGE-ARTS EDUCATION",6,2015,All Students,277,17,63,5,18.5,3,11.1,2,7.4,5,18.5
01M345,MANHATTAN,808324,1,345,"COLLABORATIVE ACADEMY OF SCIENCE, TECHNOLOGY, & LANGUAGE-ARTS EDUCATION",6,2016,All Students,263,18,72,6,24,1,4,0,0,1,4
01M345,MANHATTAN,808324,1,345,"COLLABORATIVE ACADEMY OF SCIENCE, TECHNOLOGY, & LANGUAGE-ARTS EDUCATION",7,2013,All Students,290,33,51.6,21,32.8,8,12.5,2,3.1,10,15.6
01M345,MANHATTAN,808324,1,345,"COLLABORATIVE ACADEMY OF SCIENCE, TECHNOLOGY, & LANGUAGE-ARTS EDUCATION",7,2014,All Students,297,19,35.8,26,49.1,7,13.2,1,1.9,8,15.1
01M345,MANHATTAN,808324,1,345,"COLLABORATIVE ACADEMY OF SCIENCE, TECHNOLOGY, & LANGUAGE-ARTS EDUCATION",7,2015,All Students,277,20,64.5,7,22.6,3,9.7,1,3.2,4,12.9
01M345,MANHATTAN,808324,1,345,"COLLABORATIVE ACADEMY OF SCIENCE, TECHNOLOGY, & LANGUAGE-ARTS EDUCATION",7,2016,All Students,278,19,67.9,5,17.9,3,10.7,1,3.6,4,14.3
01M345,MANHATTAN,808324,1,345,"COLLABORATIVE ACADEMY OF SCIENCE, TECHNOLOGY, & LANGUAGE-ARTS EDUCATION",8,2013,All Students,270,54,68.4,22,27.8,3,3.8,0,0,3,3.8
01M345,MANHATTAN,808324,1,345,"COLLABORATIVE ACADEMY OF SCIENCE, TECHNOLOGY, & LANGUAGE-ARTS EDUCATION",8,2014,All Students,291,27,45,24,40,7,11.7,2,3.3,9,15
01M345,MANHATTAN,808324,1,345,"COLLABORATIVE ACADEMY OF SCIENCE, TECHNOLOGY, & LANGUAGE-ARTS EDUCATION",8,2015,All Students,291,24,42.1,24,42.1,5,8.8,4,7,9,15.8
01M345,MANHATTAN,808324,1,345,"COLLABORATIVE ACADEMY OF SCIENCE, TECHNOLOGY, & LANGUAGE-ARTS EDUCATION",8,2016,All Students,272,20,71.4,5,17.9,2,7.1,1,3.6,3,10.7
01M361,MANHATTAN,808324,1,361,THE CHILDREN'S WORKSHOP SCHOOL,3,2013,All Students,299,12,31.6,14,36.8,8,21.1,4,10.5,12,31.6
01M361,MANHATTAN,808324,1,361,THE CHILDREN'S WORKSHOP SCHOOL,3,2014,All Students,304,8,22.9,11,31.4,11,31.4,5,14.3,16,45.7
01M361,MANHATTAN,808324,1,361,THE CHILDREN'S WORKSHOP SCHOOL,3,2015,All Students,310,4,18.2,7,31.8,8,36.4,3,13.6,11,50
01M361,MANHATTAN,808324,1,361,THE CHILDREN'S WORKSHOP SCHOOL,3,2016,All Students,318,3,13.6,5,22.7,7,31.8,7,31.8,14,63.6
01M361,MANHATTAN,808324,1,361,THE CHILDREN'S WORKSHOP SCHOOL,4,2013,All Students,301,12,30,14,35,9,22.5,5,12.5,14,35
01M361,MANHATTAN,808324,1,361,THE CHILDREN'S WORKSHOP SCHOOL,4,2014,All Students,303,11,31.4,9,25.7,11,31.4,4,11.4,15,42.9
01M361,MANHATTAN,808324,1,361,THE CHILDREN'S WORKSHOP SCHOOL,4,2015,All Students,314,5,14.3,9,25.7,11,31.4,10,28.6,21,60
01M361,MANHATTAN,808324,1,361,THE CHILDREN'S WORKSHOP SCHOOL,4,2016,All Students,305,8,34.8,5,21.7,5,21.7,5,21.7,10,43.5
01M361,MANHATTAN,808324,1,361,THE CHILDREN'S WORKSHOP SCHOOL,5,2013,All Students,293,8,34.8,10,43.5,5,21.7,0,0,5,21.7
01M361,MANHATTAN,808324,1,361,THE CHILDREN'S WORKSHOP SCHOOL,5,2014,All Students,318,5,14.3,12,34.3,12,34.3,6,17.1,18,51.4
01M361,MANHATTAN,808324,1,361,THE CHILDREN'S WORKSHOP SCHOOL,5,2015,All Students,317,9,28.1,7,21.9,10,31.3,6,18.8,16,50
01M361,MANHATTAN,808324,1,361,THE CHILDREN'S WORKSHOP SCHOOL,5,2016,All Students,326,6,19.4,8,25.8,8,25.8,9,29,17,54.8
01M363,MANHATTAN,808324,1,363,NEIGHBORHOOD SCHOOL,3,2013,All Students,295,12,30.8,18,46.2,7,17.9,2,5.1,9,23.1
01M363,MANHATTAN,808324,1,363,NEIGHBORHOOD SCHOOL,3,2014,All Students,323,2,8,6,24,9,36,8,32,17,68
01M363,MANHATTAN,808324,1,363,NEIGHBORHOOD SCHOOL,3,2015,All Students,s,s,s,s,s,s,s,s,s,s,s
01M363,MANHATTAN,808324,1,363,NEIGHBORHOOD SCHOOL,3,2016,All Students,308,0,0,6,66.7,3,33.3,0,0,3,33.3
01M363,MANHATTAN,808324,1,363,NEIGHBORHOOD SCHOOL,4,2013,All Students,305,8,18.2,19,43.2,14,31.8,3,6.8,17,38.6
01M363,MANHATTAN,808324,1,363,NEIGHBORHOOD SCHOOL,4,2014,All Students,305,6,30,8,40,3,15,3,15,6,30
01M363,MANHATTAN,808324,1,363,NEIGHBORHOOD SCHOOL,4,2015,All Students,311,1,5,9,45,7,35,3,15,10,50
01M363,MANHATTAN,808324,1,363,NEIGHBORHOOD SCHOOL,4,2016,All Students,289,3,50,1,16.7,1,16.7,1,16.7,2,33.3
01M363,MANHATTAN,808324,1,363,NEIGHBORHOOD SCHOOL,5,2013,All Students,307,7,23.3,15,50,7,23.3,1,3.3,8,26.7
01M363,MANHATTAN,808324,1,363,NEIGHBORHOOD SCHOOL,5,2014,All Students,306,7,24.1,11,37.9,10,34.5,1,3.4,11,37.9
01M363,MANHATTAN,808324,1,363,NEIGHBORHOOD SCHOOL,5,2015,All Students,295,5,33.3,7,46.7,3,20,0,0,3,20
01M363,MANHATTAN,808324,1,363,NEIGHBORHOOD SCHOOL,5,2016,All Students,300,5,29.4,7,41.2,5,29.4,0,0,5,29.4
01M364,MANHATTAN,808324,1,364,EARTH SCHOOL,3,2013,All Students,295,11,33.3,13,39.4,9,27.3,0,0,9,27.3
01M364,MANHATTAN,808324,1,364,EARTH SCHOOL,3,2014,All Students,319,3,10,8,26.7,13,43.3,6,20,19,63.3
01M364,MANHATTAN,808324,1,364,EARTH SCHOOL,3,2015,All Students,309,2,14.3,5,35.7,4,28.6,3,21.4,7,50
01M364,MANHATTAN,808324,1,364,EARTH SCHOOL,3,2016,All Students,314,1,9.1,5,45.5,2,18.2,3,27.3,5,45.5
01M364,MANHATTAN,808324,1,364,EARTH SCHOOL,4,2013,All Students,307,5,13.9,16,44.4,10,27.8,5,13.9,15,41.7
01M364,MANHATTAN,808324,1,364,EARTH SCHOOL,4,2014,All Students,303,5,22.7,9,40.9,8,36.4,0,0,8,36.4
01M364,MANHATTAN,808324,1,364,EARTH SCHOOL,4,2015,All Students,324,1,5.3,7,36.8,3,15.8,8,42.1,11,57.9
01M364,MANHATTAN,808324,1,364,EARTH SCHOOL,4,2016,All Students,307,2,15.4,6,46.2,2,15.4,3,23.1,5,38.5
01M364,MANHATTAN,808324,1,364,EARTH SCHOOL,5,2013,All Students,295,10,37,11,40.7,6,22.2,0,0,6,22.2
01M364,MANHATTAN,808324,1,364,EARTH SCHOOL,5,2014,All Students,322,2,11.1,6,33.3,7,38.9,3,16.7,10,55.6
01M364,MANHATTAN,808324,1,364,EARTH SCHOOL,5,2015,All Students,319,1,11.1,3,33.3,3,33.3,2,22.2,5,55.6
01M364,MANHATTAN,808324,1,364,EARTH SCHOOL,5,2016,All Students,322,5,26.3,3,15.8,3,15.8,8,42.1,11,57.9
01M378,MANHATTAN,808324,1,378,SCHOOL FOR GLOBAL LEADERS,6,2013,All Students,295,19,30.2,31,49.2,9,14.3,4,6.3,13,20.6
01M378,MANHATTAN,808324,1,378,SCHOOL FOR GLOBAL LEADERS,6,2014,All Students,294,26,35.1,37,50,7,9.5,4,5.4,11,14.9
01M378,MANHATTAN,808324,1,378,SCHOOL FOR GLOBAL LEADERS,6,2015,All Students,304,18,25.4,31,43.7,14,19.7,8,11.3,22,31
01M378,MANHATTAN,808324,1,378,SCHOOL FOR GLOBAL LEADERS,6,2016,All Students,301,23,27.4,34,40.5,11,13.1,16,19,27,32.1
01M378,MANHATTAN,808324,1,378,SCHOOL FOR GLOBAL LEADERS,7,2013,All Students,292,38,44.7,35,41.2,9,10.6,3,3.5,12,14.1
01M378,MANHATTAN,808324,1,378,SCHOOL FOR GLOBAL LEADERS,7,2014,All Students,295,26,42.6,23,37.7,8,13.1,4,6.6,12,19.7
01M378,MANHATTAN,808324,1,378,SCHOOL FOR GLOBAL LEADERS,7,2015,All Students,295,33,47.1,26,37.1,7,10,4,5.7,11,15.7
01M378,MANHATTAN,808324,1,378,SCHOOL FOR GLOBAL LEADERS,7,2016,All Students,304,23,33.3,25,36.2,13,18.8,8,11.6,21,30.4
01M378,MANHATTAN,808324,1,378,SCHOOL FOR GLOBAL LEADERS,8,2013,All Students,301,23,28.4,35,43.2,20,24.7,3,3.7,23,28.4
01M378,MANHATTAN,808324,1,378,SCHOOL FOR GLOBAL LEADERS,8,2014,All Students,293,36,42.9,30,35.7,12,14.3,6,7.1,18,21.4
01M378,MANHATTAN,808324,1,378,SCHOOL FOR GLOBAL LEADERS,8,2015,All Students,297,26,40,27,41.5,6,9.2,6,9.2,12,18.5
01M378,MANHATTAN,808324,1,378,SCHOOL FOR GLOBAL LEADERS,8,2016,All Students,301,18,24.3,40,54.1,11,14.9,5,6.8,16,21.6
01M450,MANHATTAN,808324,1,450,EAST SIDE COMMUNITY SCHOOL,6,2013,All Students,305,18,22.5,36,45,18,22.5,8,10,26,32.5
01M450,MANHATTAN,808324,1,450,EAST SIDE COMMUNITY SCHOOL,6,2014,All Students,310,12,14,40,46.5,19,22.1,15,17.4,34,39.5
01M450,MANHATTAN,808324,1,450,EAST SIDE COMMUNITY SCHOOL,6,2015,All Students,313,9,9.7,41,44.1,25,26.9,18,19.4,43,46.2
01M450,MANHATTAN,808324,1,450,EAST SIDE COMMUNITY SCHOOL,6,2016,All Students,315,10,14.3,26,37.1,19,27.1,15,21.4,34,48.6
01M450,MANHATTAN,808324,1,450,EAST SIDE COMMUNITY SCHOOL,7,2013,All Students,304,25,32.9,28,36.8,19,25,4,5.3,23,30.3
01M450,MANHATTAN,808324,1,450,EAST SIDE COMMUNITY SCHOOL,7,2014,All Students,307,18,22.8,39,49.4,16,20.3,6,7.6,22,27.8
01M450,MANHATTAN,808324,1,450,EAST SIDE COMMUNITY SCHOOL,7,2015,All Students,311,11,20,25,45.5,15,27.3,4,7.3,19,34.5
01M450,MANHATTAN,808324,1,450,EAST SIDE COMMUNITY SCHOOL,7,2016,All Students,317,10,12.8,39,50,20,25.6,9,11.5,29,37.2
01M450,MANHATTAN,808324,1,450,EAST SIDE COMMUNITY SCHOOL,8,2013,All Students,303,13,21.7,27,45,18,30,2,3.3,20,33.3
01M450,MANHATTAN,808324,1,450,EAST SIDE COMMUNITY SCHOOL,8,2014,All Students,315,7,10.1,31,44.9,22,31.9,9,13,31,44.9
01M450,MANHATTAN,808324,1,450,EAST SIDE COMMUNITY SCHOOL,8,2015,All Students,324,2,3.3,23,37.7,28,45.9,8,13.1,36,59
01M450,MANHATTAN,808324,1,450,EAST SIDE COMMUNITY SCHOOL,8,2016,All Students,317,9,16.1,22,39.3,16,28.6,9,16.1,25,44.6
01M539,MANHATTAN,808324,1,539,"NEW EXPLORATIONS INTO SCIENCE, TECHNOLOGY AND MATH HIGH SCHOOL",3,2013,All Students,360,0,0,2,1.5,23,17.3,108,81.2,131,98.5
01M539,MANHATTAN,808324,1,539,"NEW EXPLORATIONS INTO SCIENCE, TECHNOLOGY AND MATH HIGH SCHOOL",3,2014,All Students,356,1,0.9,2,1.8,26,23.6,81,73.6,107,97.3
01M539,MANHATTAN,808324,1,539,"NEW EXPLORATIONS INTO SCIENCE, TECHNOLOGY AND MATH HIGH SCHOOL",3,2015,All Students,368,0,0,3,2.7,9,8.1,99,89.2,108,97.3
01M539,MANHATTAN,808324,1,539,"NEW EXPLORATIONS INTO SCIENCE, TECHNOLOGY AND MATH HIGH SCHOOL",3,2016,All Students,365,0,0,2,1.8,16,14.7,91,83.5,107,98.2
01M539,MANHATTAN,808324,1,539,"NEW EXPLORATIONS INTO SCIENCE, TECHNOLOGY AND MATH HIGH SCHOOL",4,2013,All Students,367,0,0,0,0,15,14,92,86,107,100
01M539,MANHATTAN,808324,1,539,"NEW EXPLORATIONS INTO SCIENCE, TECHNOLOGY AND MATH HIGH SCHOOL",4,2014,All Students,367,0,0,3,2.3,16,12,114,85.7,130,97.7
01M539,MANHATTAN,808324,1,539,"NEW EXPLORATIONS INTO SCIENCE, TECHNOLOGY AND MATH HIGH SCHOOL",4,2015,All Students,365,0,0,1,0.9,15,14,91,85,106,99.1
01M539,MANHATTAN,808324,1,539,"NEW EXPLORATIONS INTO SCIENCE, TECHNOLOGY AND MATH HIGH SCHOOL",4,2016,All Students,364,0,0,4,3.5,16,14,94,82.5,110,96.5
01M539,MANHATTAN,808324,1,539,"NEW EXPLORATIONS INTO SCIENCE, TECHNOLOGY AND MATH HIGH SCHOOL",5,2013,All Students,350,2,2,12,11.9,30,29.7,57,56.4,87,86.1
01M539,MANHATTAN,808324,1,539,"NEW EXPLORATIONS INTO SCIENCE, TECHNOLOGY AND MATH HIGH SCHOOL",5,2014,All Students,364,0,0,2,1.9,24,22.4,81,75.7,105,98.1
01M539,MANHATTAN,808324,1,539,"NEW EXPLORATIONS INTO SCIENCE, TECHNOLOGY AND MATH HIGH SCHOOL",5,2015,All Students,371,0,0,1,0.8,18,13.8,111,85.4,129,99.2
